Empleado1,Empleado2,similarity
Empleado7158,Empleado13191,1.0
Empleado7159,Empleado10019,1.0
Empleado716,Empleado14970,1.0
Empleado7160,Empleado6802,1.0
Empleado7161,Empleado7416,1.0
Empleado7163,Empleado13811,1.0
Empleado7164,Empleado10404,1.0
Empleado7165,Empleado9534,1.0
Empleado7166,Empleado6999,1.0
Empleado7167,Empleado2863,1.0
Empleado7168,Empleado14117,1.0
Empleado7169,Empleado7383,1.0
Empleado717,Empleado5876,1.0
Empleado7170,Empleado13122,1.0
Empleado7171,Empleado10637,1.0
Empleado7172,Empleado9661,1.0
Empleado7173,Empleado4836,1.0
Empleado7174,Empleado3584,1.0
Empleado7175,Empleado5998,1.0
Empleado7176,Empleado11985,1.0
Empleado7177,Empleado5922,1.0
Empleado7178,Empleado14605,1.0
Empleado7179,Empleado7923,1.0
Empleado718,Empleado1788,1.0
Empleado7180,Empleado10696,1.0
Empleado7181,Empleado10739,1.0
Empleado7182,Empleado9247,1.0
Empleado7183,Empleado588,1.0
Empleado7184,Empleado11377,1.0
Empleado7185,Empleado5006,1.0
Empleado7186,Empleado13190,1.0
Empleado7187,Empleado3265,1.0
Empleado7188,Empleado12800,1.0
Empleado7189,Empleado7607,1.0
Empleado719,Empleado167,1.0
Empleado7190,Empleado11744,1.0
Empleado7191,Empleado8031,1.0
Empleado7192,Empleado2734,1.0
Empleado7193,Empleado9053,1.0
Empleado7194,Empleado8234,1.0
Empleado7195,Empleado4569,1.0
Empleado7196,Empleado5638,1.0
Empleado7197,Empleado9784,1.0
Empleado7198,Empleado11053,1.0
Empleado7199,Empleado2589,1.0
Empleado72,Empleado3938,1.0
Empleado720,Empleado8608,1.0
Empleado7200,Empleado12990,1.0
Empleado7201,Empleado4664,1.0
Empleado7202,Empleado196,1.0
Empleado7203,Empleado10049,1.0
Empleado7204,Empleado3559,1.0
Empleado7205,Empleado10511,1.0
Empleado7206,Empleado13267,1.0
Empleado7207,Empleado7289,1.0
Empleado7208,Empleado2319,1.0
Empleado7209,Empleado2811,1.0
Empleado721,Empleado9244,1.0
Empleado7210,Empleado13746,1.0
Empleado7211,Empleado5391,1.0
Empleado7212,Empleado9382,1.0
Empleado7213,Empleado1165,1.0
Empleado7214,Empleado6363,1.0
Empleado7215,Empleado13845,1.0
Empleado7216,Empleado10713,1.0
Empleado7217,Empleado3423,1.0
Empleado7218,Empleado13461,1.0
Empleado7219,Empleado8655,1.0
Empleado722,Empleado8192,1.0
Empleado7220,Empleado3329,1.0
Empleado7221,Empleado13707,1.0
Empleado7222,Empleado9619,1.0
Empleado7223,Empleado4849,1.0
Empleado7224,Empleado7382,1.0
Empleado7225,Empleado5729,1.0
Empleado7226,Empleado6794,1.0
Empleado7227,Empleado2544,1.0
Empleado7228,Empleado13307,1.0
Empleado7229,Empleado7424,1.0
Empleado723,Empleado9434,1.0
Empleado7230,Empleado10927,1.0
Empleado7231,Empleado13133,1.0
Empleado7232,Empleado8500,1.0
Empleado7233,Empleado4675,1.0
Empleado7234,Empleado8486,1.0
Empleado7235,Empleado6225,1.0
Empleado7236,Empleado14194,1.0
Empleado7237,Empleado11801,1.0
Empleado7238,Empleado10649,1.0
Empleado7239,Empleado2707,1.0
Empleado724,Empleado1108,1.0
Empleado7240,Empleado9381,1.0
Empleado7241,Empleado4067,1.0
Empleado7242,Empleado11851,1.0
Empleado7243,Empleado8298,1.0
Empleado7244,Empleado11637,1.0
Empleado7245,Empleado8852,1.0
Empleado7246,Empleado6474,1.0
Empleado7247,Empleado1862,1.0
Empleado7248,Empleado8657,1.0
Empleado7249,Empleado4884,1.0
Empleado725,Empleado12207,1.0
Empleado7250,Empleado9797,1.0
Empleado7251,Empleado14799,1.0
Empleado7252,Empleado9365,1.0
Empleado7253,Empleado9664,1.0
Empleado7254,Empleado11825,1.0
Empleado7255,Empleado4035,1.0
Empleado7256,Empleado10179,1.0
Empleado7257,Empleado4297,1.0
Empleado7258,Empleado3080,1.0
Empleado7259,Empleado12584,1.0
Empleado726,Empleado1489,1.0
Empleado7260,Empleado6455,1.0
Empleado7261,Empleado5659,1.0
Empleado7262,Empleado9611,1.0
Empleado7263,Empleado8625,1.0
Empleado7264,Empleado8990,1.0
Empleado7265,Empleado6343,1.0
Empleado7266,Empleado4765,1.0
Empleado7267,Empleado14010,1.0
Empleado7268,Empleado4505,1.0
Empleado7269,Empleado1214,1.0
Empleado727,Empleado14771,1.0
Empleado7270,Empleado5677,1.0
Empleado7271,Empleado9191,1.0
Empleado7272,Empleado11723,1.0
Empleado7273,Empleado8499,1.0
Empleado7274,Empleado7789,1.0
Empleado7275,Empleado12648,1.0
Empleado7276,Empleado12237,1.0
Empleado7277,Empleado8060,1.0
Empleado7278,Empleado10233,1.0
Empleado7279,Empleado13610,1.0
Empleado728,Empleado477,1.0
Empleado7280,Empleado7148,1.0
Empleado7281,Empleado262,1.0
Empleado7282,Empleado14032,1.0
Empleado7283,Empleado8764,1.0
Empleado7284,Empleado13662,1.0
Empleado7285,Empleado6221,1.0
Empleado7286,Empleado1378,1.0
Empleado7287,Empleado13086,1.0
Empleado7288,Empleado5398,1.0
Empleado7289,Empleado2316,1.0
Empleado729,Empleado240,1.0
Empleado7290,Empleado2506,1.0
Empleado7291,Empleado7152,1.0
Empleado7292,Empleado6339,1.0
Empleado7293,Empleado12714,1.0
Empleado7294,Empleado3301,1.0
Empleado7295,Empleado13770,1.0
Empleado7296,Empleado2037,1.0
Empleado7297,Empleado13255,1.0
Empleado7298,Empleado8952,1.0
Empleado7299,Empleado11653,1.0
Empleado73,Empleado12767,1.0
Empleado730,Empleado5829,1.0
Empleado7300,Empleado12999,1.0
Empleado7301,Empleado5827,1.0
Empleado7302,Empleado2752,1.0
Empleado7303,Empleado7873,1.0
Empleado7304,Empleado3713,1.0
Empleado7305,Empleado6918,1.0
Empleado7306,Empleado5493,1.0
Empleado7307,Empleado14731,1.0
Empleado7308,Empleado10151,1.0
Empleado7309,Empleado11397,1.0
Empleado731,Empleado12479,1.0
Empleado7310,Empleado5096,1.0
Empleado7311,Empleado2299,1.0
Empleado7312,Empleado13217,1.0
Empleado7313,Empleado5030,1.0
Empleado7314,Empleado10626,1.0
Empleado7315,Empleado7562,1.0
Empleado7316,Empleado8253,1.0
Empleado7317,Empleado14278,1.0
Empleado7319,Empleado4355,1.0
Empleado732,Empleado924,1.0
Empleado7320,Empleado13286,1.0
Empleado7321,Empleado14656,1.0
Empleado7322,Empleado9161,1.0
Empleado7323,Empleado279,1.0
Empleado7324,Empleado4727,1.0
Empleado7325,Empleado1265,1.0
Empleado7326,Empleado12432,1.0
Empleado7327,Empleado9503,1.0
Empleado7328,Empleado10090,1.0
Empleado7329,Empleado6364,1.0
Empleado733,Empleado12912,1.0
Empleado7330,Empleado8522,1.0
Empleado7331,Empleado5297,1.0
Empleado7332,Empleado26,1.0
Empleado7333,Empleado4097,1.0
Empleado7334,Empleado2254,1.0
Empleado7335,Empleado5843,1.0
Empleado7336,Empleado5486,1.0
Empleado7337,Empleado3351,1.0
Empleado7338,Empleado6617,1.0
Empleado7339,Empleado2936,1.0
Empleado734,Empleado13549,1.0
Empleado7340,Empleado5844,1.0
Empleado7342,Empleado3448,1.0
Empleado7343,Empleado13359,1.0
Empleado7344,Empleado9179,1.0
Empleado7345,Empleado3466,1.0
Empleado7346,Empleado1868,1.0
Empleado7347,Empleado14094,1.0
Empleado7348,Empleado14428,1.0
Empleado7349,Empleado2332,1.0
Empleado735,Empleado3920,1.0
Empleado7350,Empleado7741,1.0
Empleado7351,Empleado7781,1.0
Empleado7352,Empleado3984,1.0
Empleado7354,Empleado13377,1.0
Empleado7355,Empleado8232,1.0
Empleado7356,Empleado3533,1.0
Empleado7357,Empleado8721,1.0
Empleado7358,Empleado3948,1.0
Empleado7359,Empleado12758,1.0
Empleado736,Empleado979,1.0
Empleado7360,Empleado7680,1.0
Empleado7361,Empleado14463,1.0
Empleado7362,Empleado8847,1.0
Empleado7363,Empleado11403,1.0
Empleado7364,Empleado886,1.0
Empleado7365,Empleado8337,1.0
Empleado7366,Empleado4341,1.0
Empleado7367,Empleado7923,1.0
Empleado7368,Empleado12324,1.0
Empleado7369,Empleado6611,1.0
Empleado737,Empleado13061,1.0
Empleado7370,Empleado12970,1.0
Empleado7371,Empleado9684,1.0
Empleado7372,Empleado2000,1.0
Empleado7373,Empleado13583,1.0
Empleado7374,Empleado13969,1.0
Empleado7375,Empleado11707,1.0
Empleado7376,Empleado5538,1.0
Empleado7377,Empleado3666,1.0
Empleado7378,Empleado2970,1.0
Empleado7379,Empleado3796,1.0
Empleado738,Empleado9615,1.0
Empleado7380,Empleado53,1.0
Empleado7381,Empleado6738,1.0
Empleado7382,Empleado3711,1.0
Empleado7383,Empleado7618,1.0
Empleado7384,Empleado13710,1.0
Empleado7385,Empleado8046,1.0
Empleado7386,Empleado10648,1.0
Empleado7387,Empleado6277,1.0
Empleado7388,Empleado11163,1.0
Empleado7389,Empleado9997,1.0
Empleado739,Empleado3310,1.0
Empleado7390,Empleado4240,1.0
Empleado7391,Empleado11145,1.0
Empleado7392,Empleado13764,1.0
Empleado7393,Empleado11923,1.0
Empleado7394,Empleado3533,1.0
Empleado7395,Empleado2216,1.0
Empleado7396,Empleado3883,1.0
Empleado7397,Empleado3929,1.0
Empleado7399,Empleado6209,1.0
Empleado74,Empleado1268,1.0
Empleado740,Empleado261,1.0
Empleado7400,Empleado9720,1.0
Empleado7401,Empleado9272,1.0
Empleado7402,Empleado4645,1.0
Empleado7403,Empleado10949,1.0
Empleado7404,Empleado13665,1.0
Empleado7405,Empleado7519,1.0
Empleado7406,Empleado10649,1.0
Empleado7407,Empleado2780,1.0
Empleado7408,Empleado14179,1.0
Empleado7409,Empleado13025,1.0
Empleado741,Empleado14500,1.0
Empleado7410,Empleado5284,1.0
Empleado7411,Empleado10075,1.0
Empleado7412,Empleado2484,1.0
Empleado7413,Empleado4321,1.0
Empleado7414,Empleado1111,1.0
Empleado7415,Empleado11550,1.0
Empleado7416,Empleado7161,1.0
Empleado7417,Empleado5674,1.0
Empleado7418,Empleado8856,1.0
Empleado7419,Empleado10102,1.0
Empleado742,Empleado1130,1.0
Empleado7420,Empleado3336,1.0
Empleado7421,Empleado3463,1.0
Empleado7422,Empleado6404,1.0
Empleado7423,Empleado8059,1.0
Empleado7424,Empleado820,1.0
Empleado7425,Empleado7852,1.0
Empleado7427,Empleado11993,1.0
Empleado7428,Empleado8832,1.0
Empleado7429,Empleado12376,1.0
Empleado743,Empleado12001,1.0
Empleado7430,Empleado8841,1.0
Empleado7431,Empleado4264,1.0
Empleado7432,Empleado6961,1.0
Empleado7433,Empleado9015,1.0
Empleado7434,Empleado8791,1.0
Empleado7435,Empleado13918,1.0
Empleado7436,Empleado3367,1.0
Empleado7437,Empleado6486,1.0
Empleado7438,Empleado11592,1.0
Empleado7439,Empleado9251,1.0
Empleado744,Empleado1108,1.0
Empleado7440,Empleado11740,1.0
Empleado7441,Empleado10187,1.0
Empleado7442,Empleado4429,1.0
Empleado7443,Empleado8072,1.0
Empleado7444,Empleado4346,1.0
Empleado7445,Empleado9769,1.0
Empleado7446,Empleado4047,1.0
Empleado7447,Empleado3153,1.0
Empleado7448,Empleado1378,1.0
Empleado7449,Empleado2847,1.0
Empleado745,Empleado672,1.0
Empleado7450,Empleado8718,1.0
Empleado7451,Empleado2587,1.0
Empleado7452,Empleado14153,1.0
Empleado7453,Empleado829,1.0
Empleado7454,Empleado2416,1.0
Empleado7455,Empleado4133,1.0
Empleado7456,Empleado3885,1.0
Empleado7457,Empleado12252,1.0
Empleado7458,Empleado2819,1.0
Empleado7459,Empleado6478,1.0
Empleado746,Empleado1679,1.0
Empleado7460,Empleado2062,1.0
Empleado7461,Empleado3068,1.0
Empleado7462,Empleado14306,1.0
Empleado7463,Empleado5637,1.0
Empleado7464,Empleado10503,1.0
Empleado7465,Empleado2476,1.0
Empleado7466,Empleado7103,1.0
Empleado7467,Empleado3154,1.0
Empleado7468,Empleado11583,1.0
Empleado7469,Empleado11716,1.0
Empleado747,Empleado119,1.0
Empleado7470,Empleado4337,1.0
Empleado7471,Empleado4242,1.0
Empleado7472,Empleado4307,1.0
Empleado7473,Empleado926,1.0
Empleado7474,Empleado2727,1.0
Empleado7475,Empleado13903,1.0
Empleado7476,Empleado8802,1.0
Empleado7477,Empleado5223,1.0
Empleado7478,Empleado11234,1.0
Empleado7479,Empleado5446,1.0
Empleado748,Empleado14584,1.0
Empleado7480,Empleado11711,1.0
Empleado7481,Empleado3503,1.0
Empleado7482,Empleado13233,1.0
Empleado7483,Empleado12744,1.0
Empleado7484,Empleado6796,1.0
Empleado7485,Empleado11291,1.0
Empleado7486,Empleado4473,1.0
Empleado7487,Empleado3449,1.0
Empleado7488,Empleado5699,1.0
Empleado7489,Empleado2037,1.0
Empleado749,Empleado51,1.0
Empleado7490,Empleado3489,1.0
Empleado7491,Empleado14201,1.0
Empleado7492,Empleado9338,1.0
Empleado7493,Empleado5040,1.0
Empleado7494,Empleado6421,1.0
Empleado7495,Empleado4727,1.0
Empleado7496,Empleado6838,1.0
Empleado7497,Empleado2927,1.0
Empleado7498,Empleado6547,1.0
Empleado7499,Empleado7013,1.0
Empleado75,Empleado12767,1.0
Empleado750,Empleado12050,1.0
Empleado7500,Empleado3083,1.0
Empleado7501,Empleado9997,1.0
Empleado7502,Empleado13573,1.0
Empleado7503,Empleado2253,1.0
Empleado7504,Empleado6735,1.0
Empleado7505,Empleado13934,1.0
Empleado7506,Empleado7025,1.0
Empleado7507,Empleado11370,1.0
Empleado7508,Empleado2966,1.0
Empleado7509,Empleado2937,1.0
Empleado751,Empleado1048,1.0
Empleado7510,Empleado3601,1.0
Empleado7511,Empleado1394,1.0
Empleado7512,Empleado10242,1.0
Empleado7513,Empleado7372,1.0
Empleado7514,Empleado2087,1.0
Empleado7515,Empleado11861,1.0
Empleado7516,Empleado873,1.0
Empleado7517,Empleado7095,1.0
Empleado7518,Empleado14057,1.0
Empleado7519,Empleado191,1.0
Empleado752,Empleado1801,1.0
Empleado7520,Empleado14941,1.0
Empleado7521,Empleado7240,1.0
Empleado7522,Empleado6636,1.0
Empleado7523,Empleado6645,1.0
Empleado7524,Empleado14001,1.0
Empleado7525,Empleado2363,1.0
Empleado7526,Empleado5847,1.0
Empleado7527,Empleado10250,1.0
Empleado7528,Empleado9315,1.0
Empleado7529,Empleado8634,1.0
Empleado753,Empleado7183,1.0
Empleado7530,Empleado14318,1.0
Empleado7531,Empleado11669,1.0
Empleado7532,Empleado10447,1.0
Empleado7533,Empleado2003,1.0
Empleado7534,Empleado2494,1.0
Empleado7535,Empleado10236,1.0
Empleado7536,Empleado10007,1.0
Empleado7537,Empleado4654,1.0
Empleado7538,Empleado8189,1.0
Empleado7539,Empleado1500,1.0
Empleado754,Empleado14516,1.0
Empleado7540,Empleado10304,1.0
Empleado7541,Empleado6000,1.0
Empleado7542,Empleado1559,1.0
Empleado7544,Empleado6662,1.0
Empleado7545,Empleado5705,1.0
Empleado7546,Empleado6333,1.0
Empleado7547,Empleado8962,1.0
Empleado7548,Empleado10597,1.0
Empleado7549,Empleado9143,1.0
Empleado755,Empleado1881,1.0
Empleado7550,Empleado9733,1.0
Empleado7551,Empleado10549,1.0
Empleado7552,Empleado4596,1.0
Empleado7553,Empleado9259,1.0
Empleado7554,Empleado14759,1.0
Empleado7555,Empleado14361,1.0
Empleado7556,Empleado12721,1.0
Empleado7557,Empleado11029,1.0
Empleado7558,Empleado2986,1.0
Empleado7559,Empleado3011,1.0
Empleado756,Empleado4846,1.0
Empleado7560,Empleado5128,1.0
Empleado7561,Empleado8052,1.0
Empleado7562,Empleado7315,1.0
Empleado7563,Empleado5760,1.0
Empleado7564,Empleado9233,1.0
Empleado7565,Empleado13463,1.0
Empleado7566,Empleado4760,1.0
Empleado7567,Empleado3473,1.0
Empleado7568,Empleado11339,1.0
Empleado7569,Empleado5817,1.0
Empleado757,Empleado12563,1.0
Empleado7570,Empleado6681,1.0
Empleado7571,Empleado9512,1.0
Empleado7572,Empleado856,1.0
Empleado7573,Empleado5749,1.0
Empleado7574,Empleado5798,1.0
Empleado7575,Empleado8135,1.0
Empleado7576,Empleado3458,1.0
Empleado7577,Empleado10991,1.0
Empleado7578,Empleado6784,1.0
Empleado7579,Empleado13093,1.0
Empleado758,Empleado7547,1.0
Empleado7580,Empleado8734,1.0
Empleado7581,Empleado14568,1.0
Empleado7582,Empleado5638,1.0
Empleado7583,Empleado11555,1.0
Empleado7584,Empleado5813,1.0
Empleado7585,Empleado9084,1.0
Empleado7586,Empleado9784,1.0
Empleado7587,Empleado1354,1.0
Empleado7588,Empleado445,1.0
Empleado7589,Empleado11495,1.0
Empleado759,Empleado12776,1.0
Empleado7590,Empleado6040,1.0
Empleado7591,Empleado9757,1.0
Empleado7592,Empleado7864,1.0
Empleado7593,Empleado9847,1.0
Empleado7594,Empleado6408,1.0
Empleado7595,Empleado6949,1.0
Empleado7596,Empleado7074,1.0
Empleado7597,Empleado4710,1.0
Empleado7598,Empleado11461,1.0
Empleado7599,Empleado12918,1.0
Empleado76,Empleado1137,1.0
Empleado760,Empleado1503,1.0
Empleado7600,Empleado3590,1.0
Empleado7601,Empleado10498,1.0
Empleado7602,Empleado2837,1.0
Empleado7603,Empleado3377,1.0
Empleado7604,Empleado4241,1.0
Empleado7605,Empleado8640,1.0
Empleado7606,Empleado4788,1.0
Empleado7607,Empleado11104,1.0
Empleado7608,Empleado11268,1.0
Empleado7609,Empleado2397,1.0
Empleado761,Empleado14358,1.0
Empleado7610,Empleado9228,1.0
Empleado7611,Empleado12230,1.0
Empleado7612,Empleado3811,1.0
Empleado7613,Empleado5631,1.0
Empleado7614,Empleado8166,1.0
Empleado7615,Empleado2606,1.0
Empleado7616,Empleado5398,1.0
Empleado7617,Empleado12115,1.0
Empleado7618,Empleado7383,1.0
Empleado7619,Empleado10452,1.0
Empleado762,Empleado1125,1.0
Empleado7620,Empleado12734,1.0
Empleado7621,Empleado2965,1.0
Empleado7622,Empleado7402,1.0
Empleado7623,Empleado13274,1.0
Empleado7624,Empleado5074,1.0
Empleado7625,Empleado6617,1.0
Empleado7626,Empleado5555,1.0
Empleado7627,Empleado6148,1.0
Empleado7628,Empleado10756,1.0
Empleado7629,Empleado13795,1.0
Empleado763,Empleado14740,1.0
Empleado7630,Empleado11737,1.0
Empleado7631,Empleado3770,1.0
Empleado7632,Empleado8254,1.0
Empleado7633,Empleado14419,1.0
Empleado7634,Empleado9033,1.0
Empleado7635,Empleado4367,1.0
Empleado7636,Empleado10345,1.0
Empleado7637,Empleado3531,1.0
Empleado7638,Empleado7200,1.0
Empleado7639,Empleado2813,1.0
Empleado764,Empleado566,1.0
Empleado7640,Empleado11406,1.0
Empleado7641,Empleado5472,1.0
Empleado7642,Empleado3658,1.0
Empleado7643,Empleado4044,1.0
Empleado7644,Empleado2848,1.0
Empleado7645,Empleado2982,1.0
Empleado7646,Empleado10805,1.0
Empleado7647,Empleado5884,1.0
Empleado7648,Empleado6493,1.0
Empleado765,Empleado1679,1.0
Empleado7650,Empleado5359,1.0
Empleado7651,Empleado13850,1.0
Empleado7652,Empleado13775,1.0
Empleado7653,Empleado9094,1.0
Empleado7654,Empleado2218,1.0
Empleado7655,Empleado10709,1.0
Empleado7656,Empleado5232,1.0
Empleado7657,Empleado8891,1.0
Empleado7658,Empleado4319,1.0
Empleado7659,Empleado526,1.0
Empleado766,Empleado5347,1.0
Empleado7660,Empleado2309,1.0
Empleado7661,Empleado4005,1.0
Empleado7662,Empleado6065,1.0
Empleado7663,Empleado9749,1.0
Empleado7664,Empleado13924,1.0
Empleado7665,Empleado2980,1.0
Empleado7666,Empleado11033,1.0
Empleado7667,Empleado12025,1.0
Empleado7668,Empleado7762,1.0
Empleado7669,Empleado13851,1.0
Empleado767,Empleado1589,1.0
Empleado7670,Empleado8277,1.0
Empleado7671,Empleado2489,1.0
Empleado7672,Empleado9848,1.0
Empleado7673,Empleado13380,1.0
Empleado7674,Empleado4666,1.0
Empleado7675,Empleado10762,1.0
Empleado7676,Empleado14743,1.0
Empleado7677,Empleado3340,1.0
Empleado7678,Empleado14253,1.0
Empleado7679,Empleado7565,1.0
Empleado768,Empleado7917,1.0
Empleado7680,Empleado7360,1.0
Empleado7681,Empleado4223,1.0
Empleado7682,Empleado4440,1.0
Empleado7683,Empleado3761,1.0
Empleado7684,Empleado14992,1.0
Empleado7685,Empleado5980,1.0
Empleado7686,Empleado8658,1.0
Empleado7687,Empleado13778,1.0
Empleado7688,Empleado8610,1.0
Empleado7689,Empleado5196,1.0
Empleado769,Empleado786,1.0
Empleado7690,Empleado2209,1.0
Empleado7691,Empleado13907,1.0
Empleado7692,Empleado2433,1.0
Empleado7693,Empleado5734,1.0
Empleado7694,Empleado6444,1.0
Empleado7695,Empleado11290,1.0
Empleado7696,Empleado6179,1.0
Empleado7697,Empleado8136,1.0
Empleado7698,Empleado12329,1.0
Empleado7699,Empleado5994,1.0
Empleado77,Empleado699,1.0
Empleado770,Empleado175,1.0
Empleado7700,Empleado2891,1.0
Empleado7701,Empleado6969,1.0
Empleado7702,Empleado5778,1.0
Empleado7703,Empleado13676,1.0
Empleado7704,Empleado14613,1.0
Empleado7705,Empleado3837,1.0
Empleado7706,Empleado13294,1.0
Empleado7707,Empleado14849,1.0
Empleado7708,Empleado2146,1.0
Empleado7709,Empleado8613,1.0
Empleado771,Empleado104,1.0
Empleado7710,Empleado2596,1.0
Empleado7711,Empleado4742,1.0
Empleado7712,Empleado4285,1.0
Empleado7713,Empleado10867,1.0
Empleado7714,Empleado13329,1.0
Empleado7715,Empleado13498,1.0
Empleado7716,Empleado14169,1.0
Empleado7717,Empleado2905,1.0
Empleado7718,Empleado428,1.0
Empleado7719,Empleado8868,1.0
Empleado772,Empleado1367,1.0
Empleado7720,Empleado10667,1.0
Empleado7721,Empleado5913,1.0
Empleado7722,Empleado9518,1.0
Empleado7723,Empleado8644,1.0
Empleado7724,Empleado10864,1.0
Empleado7725,Empleado10798,1.0
Empleado7726,Empleado11346,1.0
Empleado7727,Empleado13483,1.0
Empleado7728,Empleado8200,1.0
Empleado7729,Empleado7741,1.0
Empleado773,Empleado1727,1.0
Empleado7730,Empleado3102,1.0
Empleado7731,Empleado11031,1.0
Empleado7733,Empleado5340,1.0
Empleado7734,Empleado12446,1.0
Empleado7735,Empleado11964,1.0
Empleado7736,Empleado2013,1.0
Empleado7737,Empleado9674,1.0
Empleado7738,Empleado11454,1.0
Empleado7739,Empleado6324,1.0
Empleado774,Empleado137,1.0
Empleado7740,Empleado4885,1.0
Empleado7741,Empleado7350,1.0
Empleado7742,Empleado8636,1.0
Empleado7743,Empleado4120,1.0
Empleado7744,Empleado11607,1.0
Empleado7745,Empleado5566,1.0
Empleado7746,Empleado10424,1.0
Empleado7747,Empleado14422,1.0
Empleado7748,Empleado8254,1.0
Empleado7749,Empleado5955,1.0
Empleado775,Empleado14138,1.0
Empleado7750,Empleado4699,1.0
Empleado7751,Empleado3228,1.0
Empleado7752,Empleado7596,1.0
Empleado7753,Empleado9923,1.0
Empleado7754,Empleado10357,1.0
Empleado7755,Empleado4085,1.0
Empleado7756,Empleado14148,1.0
Empleado7757,Empleado5023,1.0
Empleado7758,Empleado10023,1.0
Empleado7759,Empleado14223,1.0
Empleado776,Empleado11211,1.0
Empleado7760,Empleado7497,1.0
Empleado7761,Empleado9955,1.0
Empleado7762,Empleado10182,1.0
Empleado7763,Empleado8766,1.0
Empleado7764,Empleado11713,1.0
Empleado7765,Empleado1726,1.0
Empleado7766,Empleado4295,1.0
Empleado7767,Empleado575,1.0
Empleado7768,Empleado13399,1.0
Empleado7769,Empleado8570,1.0
Empleado777,Empleado14792,1.0
Empleado7770,Empleado13132,1.0
Empleado7771,Empleado9719,1.0
Empleado7772,Empleado6003,1.0
Empleado7774,Empleado11884,1.0
Empleado7775,Empleado7859,1.0
Empleado7776,Empleado8176,1.0
Empleado7777,Empleado2414,1.0
Empleado7778,Empleado4226,1.0
Empleado7779,Empleado13960,1.0
Empleado778,Empleado1322,1.0
Empleado7780,Empleado4594,1.0
Empleado7781,Empleado5700,1.0
Empleado7782,Empleado14380,1.0
Empleado7783,Empleado14432,1.0
Empleado7784,Empleado83,1.0
Empleado7785,Empleado4428,1.0
Empleado7786,Empleado11831,1.0
Empleado7787,Empleado6253,1.0
Empleado7788,Empleado13384,1.0
Empleado7789,Empleado7274,1.0
Empleado779,Empleado14536,1.0
Empleado7790,Empleado9438,1.0
Empleado7791,Empleado7385,1.0
Empleado7792,Empleado11151,1.0
Empleado7794,Empleado11337,1.0
Empleado7795,Empleado13357,1.0
Empleado7796,Empleado3660,1.0
Empleado7797,Empleado3022,1.0
Empleado7798,Empleado9596,1.0
Empleado7799,Empleado3299,1.0
Empleado78,Empleado12098,1.0
Empleado780,Empleado138,1.0
Empleado7800,Empleado8531,1.0
Empleado7801,Empleado4092,1.0
Empleado7802,Empleado12956,1.0
Empleado7803,Empleado11984,1.0
Empleado7804,Empleado8515,1.0
Empleado7805,Empleado1790,1.0
Empleado7806,Empleado2740,1.0
Empleado7807,Empleado5644,1.0
Empleado7808,Empleado10328,1.0
Empleado7809,Empleado4182,1.0
Empleado781,Empleado144,1.0
Empleado7810,Empleado5031,1.0
Empleado7811,Empleado12659,1.0
Empleado7812,Empleado13985,1.0
Empleado7813,Empleado11413,1.0
Empleado7814,Empleado10439,1.0
Empleado7815,Empleado4188,1.0
Empleado7816,Empleado10931,1.0
Empleado7817,Empleado3402,1.0
Empleado7819,Empleado13612,1.0
Empleado782,Empleado12053,1.0
Empleado7820,Empleado3309,1.0
Empleado7821,Empleado8110,1.0
Empleado7822,Empleado5337,1.0
Empleado7823,Empleado13586,1.0
Empleado7824,Empleado2812,1.0
Empleado7825,Empleado3814,1.0
Empleado7826,Empleado9579,1.0
Empleado7827,Empleado2952,1.0
Empleado7828,Empleado2122,1.0
Empleado7829,Empleado3091,1.0
Empleado783,Empleado14949,1.0
Empleado7830,Empleado8157,1.0
Empleado7831,Empleado5183,1.0
Empleado7832,Empleado8698,1.0
Empleado7833,Empleado1511,1.0
Empleado7834,Empleado6454,1.0
Empleado7835,Empleado9662,1.0
Empleado7836,Empleado14140,1.0
Empleado7837,Empleado3350,1.0
Empleado7838,Empleado9184,1.0
Empleado7839,Empleado10337,1.0
Empleado784,Empleado11619,1.0
Empleado7840,Empleado9227,1.0
Empleado7841,Empleado8026,1.0
Empleado7842,Empleado4646,1.0
Empleado7843,Empleado9530,1.0
Empleado7844,Empleado11075,1.0
Empleado7845,Empleado12815,1.0
Empleado7846,Empleado11903,1.0
Empleado7847,Empleado4373,1.0
Empleado7848,Empleado3545,1.0
Empleado7849,Empleado2119,1.0
Empleado785,Empleado977,1.0
Empleado7850,Empleado13624,1.0
Empleado7851,Empleado5531,1.0
Empleado7852,Empleado7425,1.0
Empleado7853,Empleado3480,1.0
Empleado7854,Empleado14959,1.0
Empleado7855,Empleado3169,1.0
Empleado7856,Empleado8619,1.0
Empleado7857,Empleado5977,1.0
Empleado7858,Empleado9624,1.0
Empleado7859,Empleado12692,1.0
Empleado786,Empleado12135,1.0
Empleado7860,Empleado299,1.0
Empleado7861,Empleado13004,1.0
Empleado7862,Empleado9821,1.0
Empleado7863,Empleado11182,1.0
Empleado7864,Empleado9888,1.0
Empleado7865,Empleado11074,1.0
Empleado7866,Empleado13148,1.0
Empleado7867,Empleado1797,1.0
Empleado7868,Empleado3298,1.0
Empleado7869,Empleado4873,1.0
Empleado787,Empleado11911,1.0
Empleado7870,Empleado356,1.0
Empleado7871,Empleado10635,1.0
Empleado7872,Empleado5346,1.0
Empleado7873,Empleado6133,1.0
